CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL1475	402531	CHEMBL1475	402531	TRIOXSALEN	TRIOXSALEN	228.24	3.28	39.44	0	CC1=CC(=O)Oc2c(C)c3oc(C)cc3cc12	7788877	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL696	31811	CHEMBL696	31811	ETHOSUXIMIDE	ETHOSUXIMIDE	141.17	.54	46.17	0	CCC1(C)CC(=O)NC1=O	7652406	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1200993	674944	CHEMBL360055	306429	GALLAMINE TRIETHIODIDE	GALLAMINE TRIETHIODIDE	510.82	1.27	27.69	1	[I-].[I-].[I-].CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC	7648918	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL614	23522	CHEMBL614	23522	PYRAZINAMIDE	PYRAZINAMIDE	123.11	-1.04	68.87	0	NC(=O)c1cnccn1	7730974	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL113	16485	CHEMBL113	16485	CAFFEINE	CAFFEINE	194.19	-.1	58.44	0	CN1C(=O)N(C)c2ncn(C)c2C1=O	7607192	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL942	88841	CHEMBL942	88841	BISACODYL	BISACODYL	361.39	3.69	65.49	0	CC(=O)Oc1ccc(cc1)C(c2ccc(OC(=O)C)cc2)c3ccccn3	7609685	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL252557	419574	CHEMBL252557	419574	GLYCOLIC ACID	GLYCOLIC ACID	76.05	-.88	57.53	0	OCC(=O)O	7653477	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL42442	63952	CHEMBL42442	63952	OXFENDAZOLE	OXFENDAZOLE	315.35	2.66	103.29	0	COC(=O)Nc1nc2cc(ccc2[nH]1)[S+]([O-])c3ccccc3	7738111	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1149	181939	CHEMBL1149	181939	LEVOCARNITINE	LEVOCARNITINE	161.2	-3.29	60.36	0	C[N+](C)(C)C[C@H](O)CC(=O)[O-]	7761686	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1537	430506	CHEMBL1537	430506	AZLOCILLIN	AZLOCILLIN	461.49	0	173.44	0	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c4ccccc4)C(=O)N2[C@H]1C(=O)O	7616212	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL602874	603354	CHEMBL602874	603354		14	435.7	4.38	68.18	0	COc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1c3c(Br)cnn3C	3121219	IC50	=	.3981	nM	9.4	pIC50	=	9.4				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	612567	CHEMBL1074221	B	Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	49664	CHEMBL1157565	20143782	J. Med. Chem.	2010	53	5	1923	722	CHEMBL3307715	HEK293
CHEMBL221250	368555	CHEMBL221250	368555		21	301.4	3.16	36.42	0	CCC1(CCCC1)NC2=NCCNC(=C2)c3ccc(F)cc3	1809706	IC50	=	.8	nM	9.1	IC50	=	.8	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	424570	CHEMBL853921	B	Displacement of [3H]ketanserin from human 5HT2A receptor expressed in CHOK1 cells	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	34921	CHEMBL1139732	16971119	Bioorg. Med. Chem. Lett.	2006	16	23	6058	485	CHEMBL3307512	CHO-K1
CHEMBL3652594	1985415	CHEMBL3652594	1985415		197	456.82	4.04	82.17	0	Cn1ncc(Cl)c1c2cc(NC(=O)c3ccc(F)c(c3)C(F)(F)F)ccc2OCCN	15831245	IC50	=	1	nM	9	IC50	=	1	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528080	CHEMBL3705572	B	BindingDB_Patents: Radioligand Binding Assays. Radioligand binding assays for human 5-HT2A receptor was conducted using the 5-HT2 agonist [125]DOI as radioligand. To define nonspecific binding, 10 µM DOI was used for all assays. For competitive binding studies, 0.5 nM [125]DOI was used and compounds were assayed over a range of 0.01 nM to 10 µM. Assays were conducted in a total volume of 200 µl in 96-well Perkin Elmer GF/C filter plates in assay buffer (50 mM Tris-HCl, pH 7.4, 0.5 mM EDTA, 5 mM MgCl2, and 10 µM pargyline). Assay incubations were performed for 60 min at room temperature and were terminated by rapid filtration under vacuum pressure of the reaction mixture over Whatman GF/C glass fiber filters presoaked in 0.5% PEI using a Brandell cell harvestor.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	94311	CHEMBL3638688			2014						
CHEMBL599194	603627	CHEMBL599194	603627		31	463.76	5.11	68.18	1	CC(C)Oc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1c3c(Br)cnn3C	3121287	IC50	=	1.585	nM	8.8	pIC50	=	8.8				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	612567	CHEMBL1074221	B	Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	49664	CHEMBL1157565	20143782	J. Med. Chem.	2010	53	5	1923	722	CHEMBL3307715	HEK293
CHEMBL6437	573	CHEMBL6437	573	MIANSERIN	MIANSERIN	264.36	3.71	6.48	0	CN1CCN2C(C1)c3ccccc3Cc4ccccc24	7754033	IC50	=	1.764	nM	8.75	IC50	=	.001764	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL51	3683	CHEMBL51	3683	KETANSERIN	Ketanserin	395.43	2.99	69.72	0	Fc1ccc(cc1)C(=O)C2CCN(CCN3C(=O)Nc4ccccc4C3=O)CC2	2401875	IC50	=	2.5	nM	8.6	IC50	=	2.5	10'-9M			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	494482	CHEMBL947381	B	Displacement of radiolabeled ketanserin from human 5HT2A receptor	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	45320	CHEMBL1140203	18983139	J. Med. Chem.	2008	51	22	7094			
CHEMBL51	3683	CHEMBL51	3683	KETANSERIN	Ketanserin	395.43	2.99	69.72	0	Fc1ccc(cc1)C(=O)C2CCN(CCN3C(=O)Nc4ccccc4C3=O)CC2	5165995	IC50	=	2.6	nM	8.59	IC50	=	2.6	nM			1	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	714800	CHEMBL1663606	B	Inhibition of human 5-HT2A receptor	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	55203	CHEMBL1649335	20875743	Bioorg. Med. Chem.	2010	18	21	7675			
CHEMBL157138	263558	CHEMBL157138	263558	LISURIDE	LISURIDE	338.45	2.6	51.37	0	CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34	7761796	IC50	=	3.04	nM	8.52	IC50	=	.00304	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL310018	131828	CHEMBL310018	131828		2c	322.44	4.3	15.71	0	CN(C)CCCC1CC2N(O1)c3ccccc3Cc4ccccc24	388599	IC50	=	3.89	nM	8.41	pIC50	=	8.41				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2508	CHEMBL617395	B	Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand	1	Scientific Literature				Expert	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			5104	CHEMBL1135380	11755364	Bioorg. Med. Chem. Lett.	2002	12	2	243	307	CHEMBL3307946	L929
CHEMBL602279	603201	CHEMBL602279	603201		28d	441.56	4.06	61.03	0	CC(CCN1CCN(CC1)c2ccc(F)cc2)NS(=O)(=O)c3ccc4ccccc4c3	3091421	IC50	=	6.2	nM	8.21	IC50	=	6.2	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	608657	CHEMBL1067143	B	Displacement of [3H]ketanserin from human recombinant 5HT2A receptor expressed in avCHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	49591	CHEMBL1156889	20096593	Bioorg. Med. Chem.	2010	18	4	1665	485	CHEMBL3307512	CHO-K1
CHEMBL442	2203	CHEMBL442	2203	ERGOTAMINE	ERGOTAMINE	581.66	3.02	118.21	1	CN1C[C@@H](C=C2[C@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O	7673526	IC50	=	6.486	nM	8.19	IC50	=	.006486	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL6437	573	CHEMBL6437	573	MIANSERIN	3, Mianserin	264.36	3.71	6.48	0	CN1CCN2C(C1)c3ccccc3Cc4ccccc24	386970	IC50	=	10.47	nM	7.98	pIC50	=	7.98				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2508	CHEMBL617395	B	Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand	1	Scientific Literature				Expert	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			5104	CHEMBL1135380	11755364	Bioorg. Med. Chem. Lett.	2002	12	2	243	307	CHEMBL3307946	L929
CHEMBL603092	603134	CHEMBL603092	603134		28a	423.57	3.86	61.03	0	CC(CCN1CCN(CC1)c2ccccc2)NS(=O)(=O)c3ccc4ccccc4c3	3091418	IC50	=	12.7	nM	7.9	IC50	=	12.7	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	608657	CHEMBL1067143	B	Displacement of [3H]ketanserin from human recombinant 5HT2A receptor expressed in avCHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	49591	CHEMBL1156889	20096593	Bioorg. Med. Chem.	2010	18	4	1665	485	CHEMBL3307512	CHO-K1
CHEMBL218479	368546	CHEMBL218479	368546		14	289.39	3	36.42	0	CCC(C)(CC)NC1=NCCNC(=C1)c2ccccc2F	1809712	IC50	=	14.5	nM	7.84	IC50	=	14.5	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	424570	CHEMBL853921	B	Displacement of [3H]ketanserin from human 5HT2A receptor expressed in CHOK1 cells	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	34921	CHEMBL1139732	16971119	Bioorg. Med. Chem. Lett.	2006	16	23	6058	485	CHEMBL3307512	CHO-K1
CHEMBL3805518	2085584	CHEMBL3805518	2085584		22	443.49	4.29	67.59	0	CNC(=O)c1cc(OCCCCN2CCC(CC2)c3noc4cc(F)ccc34)ccc1F	16587935	IC50	=	15	nM	7.82	IC50	=	15	nM				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1576959	CHEMBL3806802	B	Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay	1	Scientific Literature	Homo sapiens		9606	Autocuration		107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	99312	CHEMBL3804825	27173799	Bioorg. Med. Chem. Lett.	2016	26	13	3141			
CHEMBL3681362	2014473	CHEMBL3681362	2014473		Example 113	459.63	5.41	53.4	1	CC(C)c1nc(C(=O)NCCN2CCN(CC2)c3cccc(C)c3C)c(C)n1c4ccccc4	16279494	IC50	=	16	nM	7.8	IC50	=	16	nM	264266			BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528794	CHEMBL3705413	B	BindingDB_Patents: Binding Assay. For serotonin 5-HT2A binding, an aliquot of human recombinant serotonin 5-HT2A receptor (PerkinElmer Life and Analytical Sciences, USA) expressed in CHO-K1 cells (5 ug/well) and 1 nM [3H]Ketanserin (PerkinElmer) were used in the presence of mianserin (20 uM) as a nonspecific. The reaction mixture was incubated for 60 min at 27Â° C. using 50 mM Tris-HCl (pH 7.4) buffer containing 4 mM CaCl2 and 0.1% ascorbic acid, and harvested through filtermate A glass fiber filter (Wallac, Finland) presoaked in 0.5% polyethyleneimine (PEI) by microbeta filtermate-96 harvester (PerkinElmer) to terminate the reaction, and then washed with ice cold 50 mM Tris-HCl buffer solution (pH 7.4). The filter was then covered with MeltiLex, sealed in a sample bag, dried in an oven. The radioactivity retained in the filter was finally counted using MicroBeta Plus (Wallac). For serotonin 5-HT2C binding, frozen membranes from stable CHO-K1 cell line expressing the human recombinant 5-HT2C receptor.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	94521	CHEMBL3638464			2014						
CHEMBL601022	602561	CHEMBL601022	602561		15c	553.68	5.89	61.47	2	COc1ccc(cc1)S(=O)(=O)N(CCCN2CCN(CC2)c3cccc(c3)C(F)(F)F)CC4CCCCC4	3091391	IC50	=	19.5	nM	7.71	IC50	=	19.5	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	608657	CHEMBL1067143	B	Displacement of [3H]ketanserin from human recombinant 5HT2A receptor expressed in avCHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	49591	CHEMBL1156889	20096593	Bioorg. Med. Chem.	2010	18	4	1665	485	CHEMBL3307512	CHO-K1
CHEMBL3215624	1704401	CHEMBL1852423	1193102		52	532.48	6.03	53.4	2	Cl.Cl.Cl.Cl.CCCc1nc(C(=O)NCCCN2CCN(CC2)c3cccc(Cl)c3Cl)c(C)n1c4ccccc4F	6355584	IC50	=	21	nM	7.68	IC50	=	21	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	766793	CHEMBL1827733	B	Displacement of [3H]ketanserin from human recombinant serotonin 5-HT2A receptor expressed in CHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	58879	CHEMBL1821711	21823597	J. Med. Chem.	2011	54	18	6305	485	CHEMBL3307512	CHO-K1
CHEMBL3216302	1705079	CHEMBL1852372	1193051		42	514.49	5.83	53.4	2	Cl.Cl.Cl.Cl.CCCc1nc(C(=O)NCCCN2CCN(CC2)c3cccc(Cl)c3Cl)c(C)n1c4ccccc4	6355554	IC50	=	21	nM	7.68	IC50	=	21	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	766793	CHEMBL1827733	B	Displacement of [3H]ketanserin from human recombinant serotonin 5-HT2A receptor expressed in CHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	58879	CHEMBL1821711	21823597	J. Med. Chem.	2011	54	18	6305	485	CHEMBL3307512	CHO-K1
CHEMBL83658	131693	CHEMBL83658	131693		2a	294.39	3.66	15.71	0	CN(C)CC1CC2N(O1)c3ccccc3Cc4ccccc24	372636	IC50	=	22.91	nM	7.64	pIC50	=	7.64				1	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2508	CHEMBL617395	B	Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand	1	Scientific Literature				Expert	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			5104	CHEMBL1135380	11755364	Bioorg. Med. Chem. Lett.	2002	12	2	243	307	CHEMBL3307946	L929
CHEMBL643	27368	CHEMBL643	27368	PROMETHAZINE	promethazine	284.42	4.39	31.78	0	CC(CN1c2ccccc2Sc3ccccc13)N(C)C	13828620	IC50	=	23	nM	7.64	IC50	=	.023	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1275659	CHEMBL3090830	B	Binding affinity to 5HT2A receptor (unknown origin) by radioligand binding assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	75979	CHEMBL3085767	23919353	J. Med. Chem.	2013	56	22	8955			
CHEMBL3216287	1705064	CHEMBL1852505	1193184		75	496.04	4.51	62.63	0	Cl.Cl.Cl.COc1ccc(cc1)n2c(C)nc(C(=O)NCCCN3CCN(CC3)c4cccc(Cl)c4C)c2C	6338031	IC50	=	23.1	nM	7.64	IC50	=	23.1	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	766793	CHEMBL1827733	B	Displacement of [3H]ketanserin from human recombinant serotonin 5-HT2A receptor expressed in CHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	58879	CHEMBL1821711	21823597	J. Med. Chem.	2011	54	18	6305	485	CHEMBL3307512	CHO-K1
CHEMBL51	3683	CHEMBL51	3683	KETANSERIN	Ketanserin	395.43	2.99	69.72	0	Fc1ccc(cc1)C(=O)C2CCN(CCN3C(=O)Nc4ccccc4C3=O)CC2	15774275	IC50	=	32	nM	7.5	IC50	=	32	nM			1	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1527238	CHEMBL3636004	B	Antagonist activity at human 5-HT2A receptor assessed as inhibition of 5-HT-mediated internal calcium mobilization by FLIPR assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	93932	CHEMBL3632459	26475518	Bioorg. Med. Chem. Lett.	2015	25	22	5102			
CHEMBL313604	135573	CHEMBL313604	135573		3g	328.84	4.32	15.71	0	CN(C)CC1CC2N(O1)c3c(Cl)cccc3Cc4ccccc24	1152320	IC50	=	32.36	nM	7.49	pIC50	=	7.49				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2509	CHEMBL617396	B	Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.	1	Scientific Literature				Expert	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			5105	CHEMBL1135381	11755365	Bioorg. Med. Chem. Lett.	2002	12	2	249	307	CHEMBL3307946	L929
